race_id,escape_strength,inner_collapse_risk,attack_pressure,race_upset_score,probability_flatness,dynamic_rerank_subset,scenario,result_scenario,winner_course,winner_style,lane1_status,top3_shape,is_outer_chain,is_inner_dominant
2026-07-07_12_08,0.34174030727303056,0.4939359341904017,0.3858039640908002,0.44549975394804225,0.9016928667458264,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_12_09,0.24533659056572116,0.5311482531424836,0.37448002349179466,0.462254829114026,0.9101889165705475,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_12_10,0.3390890115721758,0.4790324364032622,0.3550001530691027,0.4425096762329971,0.9008196531739606,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-07_12_11,0.29945882955651526,0.5101618598954938,0.34894444260748986,0.4566436458370436,0.9156131707705256,stable_escape,S2_C2_WIN_IN_OUT,C2__MEGUMARE__IN_OUT__OUTER_CHAIN,2,MEGUMARE,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_12_12,0.21060373943145,0.5490361075895578,0.3755886348184223,0.4729372969667768,0.9124088419124456,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_13_01,0.3027228713256371,0.5232708581137482,0.40482395521783665,0.46804140358764645,0.9357878273933007,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__MIXED,2,SASHI,IN_REMAIN,MIXED,False,False
2026-07-07_13_02,0.3175977184703555,0.4961528195334087,0.3373297512349587,0.4386340536859797,0.9451186138748975,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-07_13_03,0.23721519356043225,0.5362501345824902,0.36291451233967487,0.46036497750731,0.9315145829409518,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_13_04,0.24205118431206618,0.5328003973788973,0.3598181579185077,0.4632550898831845,0.920961403330839,neutral,S4_C4_WIN_KADO,C4__NUKI__IN_OUT__OUTER_CHAIN,4,NUKI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_13_05,0.3043483161103063,0.4949267282414391,0.33643882339679787,0.44759203581270235,0.9189521173091706,stable_escape,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__INNER_TOP3,3,MAKURI_SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_13_06,0.33564093056411043,0.49170326672022013,0.37259379455560626,0.4471789049825654,0.911544762445938,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-07_13_07,0.25860578331663947,0.5290018883517373,0.3778115715977252,0.459842680367177,0.9149851957887642,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-07_13_08,0.23296546115671934,0.5301410430606176,0.35386032478012747,0.4620789917121896,0.9055801953158451,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-07_13_09,0.2566664831682058,0.5329470567893393,0.3863873839256721,0.4682664151454866,0.9423749980221154,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,3,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_13_10,0.24613904273344137,0.5349244775373201,0.3665370891391999,0.4755722653331303,0.9041578848231131,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_13_11,0.2395090913310585,0.5545025495973603,0.416614311285885,0.48052096560106616,0.89776758370621,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_13_12,0.3045965186913025,0.5158463750125079,0.3979010052773669,0.4582466268637886,0.9057422203834316,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-07_18_01,0.31530345042592883,0.5004531175910757,0.34848225015752476,0.4521501469933206,0.902872285948199,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_18_02,0.31795133225452005,0.5027328608976311,0.38063070840081986,0.45356674054817403,0.8874193698527503,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_18_03,0.27725720748875926,0.5371429751367429,0.40549758571523475,0.4767542278027366,0.9313704756700492,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__SASHI__IN_REMAIN__OUTER_CHAIN,5,SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_18_04,0.3438350355734554,0.4795290778727909,0.3182140577775025,0.4287197048678799,0.888127448460841,stable_escape,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__OUTER_CHAIN,5,MAKURI_SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_18_05,0.27526329470116084,0.5323074051189742,0.40439062970791356,0.48431398003298,0.889686129452763,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_18_06,0.22975338047591454,0.5437487389977053,0.3833989528065406,0.47992495464435236,0.9369000767843019,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-07_18_07,0.21514133818921058,0.5560122175944484,0.3953363654791132,0.490406927628778,0.9420629967359542,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,3,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_18_08,0.22829595483563453,0.5347517167102676,0.3610349955913769,0.4701363430054928,0.9456717836246954,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_18_09,0.2696718996331895,0.5214627045162166,0.3638065118215532,0.4446829472553747,0.9111531134559255,neutral,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,3,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_18_10,0.2767558912528844,0.5309711518457461,0.4042689781599788,0.4862393667132142,0.9429424782603169,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_REMAIN__MIXED,2,MAKURI,IN_REMAIN,MIXED,False,False
2026-07-07_18_11,0.2461122542772343,0.54059075319437,0.38224144101440183,0.4801715829299963,0.9164878450369243,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-07_18_12,0.31527572771457374,0.4906445101321673,0.323419608975847,0.43878777818590414,0.8945451269791675,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_20_01,0.25963894595014875,0.5119551476706221,0.34268987601592227,0.45333011343512664,0.9276757355672899,neutral,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_OUT__CENTER_OUTER,2,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-07_20_02,0.21692468164108744,0.5692741443014679,0.425990188868309,0.49461761274127064,0.9426750058320372,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__INNER_TOP3,3,MAKURI_SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_20_03,0.2607161125141862,0.5131574125793628,0.33281432750615203,0.45123556030808404,0.9432045014387276,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_20_04,0.26920220363875763,0.5316934656034252,0.38753859201311236,0.4611547473656531,0.9428206934952523,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__CENTER_OUTER,3,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-07_20_05,0.28799188828088146,0.5269510564835334,0.3803711620985354,0.45744677118110594,0.9133280402801145,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_20_06,0.18261566717532943,0.5707633290143814,0.3848081422370391,0.4877488478604937,0.947246424575691,attack_or_collapse,S4_C4_WIN_KADO,C4__NUKI__IN_REMAIN__INNER_CENTER,4,NUKI,IN_REMAIN,INNER_CENTER,False,False
2026-07-07_20_07,0.3033365641190199,0.5090161347039548,0.3815401090757824,0.45334647744449996,0.926948007429126,attack_or_collapse,S3_C3_WIN_CENTER,C3__MAKURI__IN_REMAIN__CENTER_OUTER,3,MAKURI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_20_08,0.3166136470915403,0.5057407151915512,0.37394259733192725,0.44920296176482516,0.8987807711817306,stable_escape,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__MIXED,2,SASHI,IN_REMAIN,MIXED,False,False
2026-07-07_20_09,0.2303793849150088,0.535710667845907,0.36752549273968527,0.46058799536263173,0.9105846436774935,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_20_10,0.27292183509322054,0.5331316296965045,0.40384703920125636,0.4698841948640573,0.931417785114393,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_20_11,0.27463140735714586,0.5252891503155226,0.3877316105092761,0.4546380624203308,0.8930383991386153,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-07_20_12,0.28931661174806084,0.523889496938577,0.40195171288503645,0.4641667948079004,0.9061257550022213,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_24_01,0.31689392751287104,0.47873432539217475,0.32166933833362543,0.4364769763305021,0.9452837403925496,upset_or_flat,S3_C3_WIN_CENTER,C3__MAKURI__IN_REMAIN__CENTER_OUTER,3,MAKURI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-07_24_02,0.2807324806855739,0.5325377286500315,0.3987900412551306,0.46887046134410193,0.9108706723633612,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_24_03,0.18252043981136865,0.5543173897600182,0.3572556578770938,0.47110459731818927,0.9497368228165264,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__SASHI__IN_OUT__OUTER_CHAIN,2,SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-07_24_04,0.25505896143002754,0.5334164175265999,0.38718487728279827,0.4689028145475637,0.9333281464391406,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI_SASHI__IN_REMAIN__OUTER_CHAIN,4,MAKURI_SASHI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_24_05,0.2287044665854034,0.5354441858767972,0.33896309207503106,0.4643489288034657,0.9340803643287523,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_24_06,0.26427559484527097,0.5414799683831348,0.3839951706515712,0.48670346532806086,0.9510723723010669,attack_or_collapse,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-07_24_07,0.30346596027774536,0.5066344695557773,0.3716915658159907,0.4452822207984498,0.9103238679388919,stable_escape,S4_C4_WIN_KADO,C4__MAKURI__IN_REMAIN__OUTER_CHAIN,4,MAKURI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-07_24_08,0.2576386721152101,0.5288962119361933,0.35446911695339556,0.46928518294838384,0.9366183038295819,neutral,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__MIXED,2,SASHI,IN_REMAIN,MIXED,False,False
2026-07-07_24_09,0.29664625600794525,0.4995999042260217,0.3542034283055402,0.4554001695555862,0.9153620045309125,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-07_24_10,0.2616782850837831,0.5067491555121493,0.3207019354273536,0.446443912725573,0.9124373635655321,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-07_24_11,0.2863561924750341,0.5123471464156766,0.3691517677206832,0.46305698690745245,0.8873171997318527,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-07_24_12,0.18006508702357724,0.5634527506964098,0.3621951524214302,0.4829772647323863,0.944471349319395,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_01_01,0.2533560585342425,0.5355588738010006,0.3620721219012404,0.47429428814829233,0.9473566876522379,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-08_01_02,0.22467500726433762,0.5272596071329505,0.3258089186950133,0.4540517690560937,0.9309629842204333,neutral,S5_OUTER_WIN_OR_CHAIN,C6__MAKURI_SASHI__IN_OUT__CENTER_OUTER,6,MAKURI_SASHI,IN_OUT,CENTER_OUTER,False,False
2026-07-08_01_03,0.3249532310317561,0.4781577832787966,0.3281131912557802,0.4371304611099262,0.9138171167742,stable_escape,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-08_01_04,0.3090299945722101,0.47459819607633597,0.2962803888055362,0.39546432751466276,0.8960193974090632,stable_escape,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-08_01_05,0.21070928762516808,0.5538790801875929,0.3744054503957547,0.4852823105742874,0.933454663013212,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_OUT__OUTER_CHAIN,5,MAKURI_SASHI,IN_OUT,OUTER_CHAIN,True,False
2026-07-08_01_06,0.2896850142914853,0.5122011768440723,0.36311535279276874,0.45412039352318395,0.8881842923895772,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-08_01_07,0.3303822723920418,0.4717310407178287,0.32913106817148363,0.438457548613419,0.891218704864928,stable_escape,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,3,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-08_01_08,0.2468507256766557,0.513035791633894,0.3257018919990046,0.44667079713427416,0.9225219140041555,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-08_01_09,0.2849940497370236,0.5253262654716042,0.3983733264180873,0.4626451026011905,0.9130932609727784,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-08_01_10,0.2872547904844999,0.5144137748636883,0.36313167979379646,0.46169276355394695,0.8978679632423868,neutral,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,3,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-08_01_11,0.292147692368864,0.5136133488493603,0.3643841443180721,0.4553952147676884,0.8964775058265438,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-08_01_12,0.2726578378826631,0.5316259694945912,0.3999837846290782,0.4747439639697441,0.9336403637046926,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_OUT__CENTER_OUTER,1,ESCAPE,IN_OUT,CENTER_OUTER,False,False
2026-07-08_02_01,0.27255965637344165,0.5137507302317021,0.3418235975135919,0.4545995163198022,0.9228102030617704,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_02_02,0.22466966683453166,0.5537745424935201,0.3885827565507226,0.4646509967777551,0.9259844184384571,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-08_02_03,0.2070162572774985,0.55273324634648,0.36188255056534124,0.4857924452181348,0.9525128970431644,attack_or_collapse,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,5,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-08_02_04,0.29409818765501555,0.5144188701632677,0.37254398512317255,0.45630667015879,0.9103981535092275,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-08_02_05,0.32544332241748825,0.483919503312093,0.3338753289298854,0.4395333814952335,0.8975136911182653,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-08_02_06,0.288544053428742,0.5149703297360793,0.36651286455814447,0.4542076870731499,0.914466884156251,neutral,S5_OUTER_WIN_OR_CHAIN,C5__MAKURI__IN_OUT__OUTER_CHAIN,5,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-08_02_07,0.2720225905575878,0.5167596205667662,0.3367803121068678,0.44956618065590953,0.9252024148040425,neutral,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__OUTER_CHAIN,3,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-08_02_08,0.2327461491182523,0.5278711742314395,0.3268508961012198,0.46340058655317407,0.9286002848617763,neutral,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__OUTER_CHAIN,3,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-08_02_09,0.2502527162251836,0.5464790318832617,0.4096048497542023,0.47541708761737234,0.9185767346327841,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-08_02_10,0.248799569188513,0.5301932713539166,0.36176627836930053,0.469982436027648,0.9030262492196275,neutral,S3_C3_WIN_CENTER,C3__MAKURI__IN_OUT__CENTER_OUTER,3,MAKURI,IN_OUT,CENTER_OUTER,False,False
2026-07-08_02_11,0.3070637534619781,0.5115556006917243,0.3790407778433818,0.4758175035471394,0.9123428870964929,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-08_02_12,0.3074085023496006,0.4976484356455185,0.33790122481574014,0.44501025711718906,0.9110056593524702,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-08_05_01,0.2765445466662088,0.5148666956029553,0.3685436104690405,0.4665497360550985,0.9455810741378632,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_05_02,0.23968420187305967,0.520135541295913,0.3710739769544391,0.456767736565523,0.9538165931555287,upset_or_flat,S1_C2_SASHI_IN_REMAIN,C2__SASHI__IN_REMAIN__INNER_TOP3,2,SASHI,IN_REMAIN,INNER_TOP3,False,True
2026-07-08_05_03,0.2399152940638631,0.5270044819309327,0.34338162194418353,0.4702737848268596,0.9332620937081122,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-08_05_04,0.2907770355928065,0.5269683987552412,0.4054370131499887,0.46978604820497005,0.897242328924382,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_05_05,0.2662841553430589,0.5140377123998424,0.33473025571043585,0.45519253450673897,0.9285458518206717,neutral,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-08_05_06,0.3026507927144349,0.4799386635082059,0.31395369776230964,0.4340755181520583,0.8952256852399005,stable_escape,S4_C4_WIN_KADO,C4__MAKURI__IN_REMAIN__OUTER_CHAIN,4,MAKURI,IN_REMAIN,OUTER_CHAIN,True,False
2026-07-08_05_07,0.2581308637713847,0.5156175915357781,0.346991985300915,0.4580671067009806,0.9442075442854777,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__OUTER_CHAIN,1,ESCAPE,IN_WIN,OUTER_CHAIN,True,False
2026-07-08_05_08,0.23803024451899163,0.5424453232837251,0.387251386924592,0.47523937727625226,0.9462317696253224,attack_or_collapse,S2_C2_WIN_IN_OUT,C2__MAKURI__IN_REMAIN__INNER_CENTER,2,MAKURI,IN_REMAIN,INNER_CENTER,False,False
2026-07-08_05_09,0.27725497244764186,0.5116975636360142,0.35171568254169017,0.4648430792786058,0.9408049293291986,upset_or_flat,S3_C3_WIN_CENTER,C3__MAKURI_SASHI__IN_REMAIN__CENTER_OUTER,3,MAKURI_SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-08_05_10,0.2427068395878955,0.5379979511749431,0.37434000045631677,0.4721216734219356,0.9072448031724879,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-08_05_11,0.24903864594295966,0.5327599988980798,0.3511738994753144,0.4676750177955994,0.9147078546897927,neutral,S5_OUTER_WIN_OR_CHAIN,C6__SASHI__IN_REMAIN__CENTER_OUTER,6,SASHI,IN_REMAIN,CENTER_OUTER,False,False
2026-07-08_05_12,0.33318103579381486,0.4775406762238081,0.33271359818578317,0.4302075654200795,0.888117079114113,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-08_08_01,0.26295174834917306,0.5247639876280807,0.3616086469016905,0.454733504575802,0.8904895579301997,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-08_08_02,0.22832706972771913,0.5532313606076504,0.3915489269969078,0.4788430395558714,0.9508435032790747,attack_or_collapse,S4_C4_WIN_KADO,C4__MAKURI__IN_OUT__OUTER_CHAIN,4,MAKURI,IN_OUT,OUTER_CHAIN,True,False
2026-07-08_08_03,0.25662893389743013,0.5284175317428692,0.3548583298286714,0.4688733264830911,0.9355609445404178,neutral,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_08_04,0.30027424785464996,0.5163062234694684,0.38350556713860073,0.48051981901926466,0.9257217542689475,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_08_05,0.26396118385995293,0.5437481883884149,0.407385313588833,0.47667993665545383,0.9501219066215747,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
2026-07-08_08_06,0.3441334630779074,0.4898206232127052,0.37464998395265076,0.44164204100191506,0.8996729545799353,stable_escape,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_08_07,0.2584389257548168,0.5454647233197891,0.4052926996034316,0.4757730295773129,0.9410604936376183,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_08_08,0.2708067863400365,0.5151709829780571,0.3497494672918345,0.45242838193114276,0.9508030906169845,upset_or_flat,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__MIXED,1,ESCAPE,IN_WIN,MIXED,False,False
2026-07-08_08_09,0.287045316332338,0.5265450178629458,0.397766025298238,0.47788811940667736,0.9197810479976671,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_CENTER,1,ESCAPE,IN_WIN,INNER_CENTER,False,False
2026-07-08_08_10,0.21185235878205066,0.5503373486048708,0.3536736506047703,0.4768100498061566,0.9423574994147834,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__INNER_TOP3,1,ESCAPE,IN_WIN,INNER_TOP3,False,True
2026-07-08_08_11,0.259176034353625,0.5390347323019082,0.3910466375395799,0.471231754414703,0.8994851660080403,attack_or_collapse,S0_C1_ESCAPE_IN_WIN,C1__ESCAPE__IN_WIN__CENTER_OUTER,1,ESCAPE,IN_WIN,CENTER_OUTER,False,False
